Sale_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Quantity_Sold,Discount_Percentage
7945,2023-05-31,C0073,P00028,CH00001,1,3.76
7946,2023-04-30,C0056,P00051,CH00002,2,27.77
7947,2021-01-31,C0085,P00003,CH00001,5,19.13
7948,2024-06-30,C0005,P00050,CH00002,8,25.24
7949,2023-02-28,C0075,P00032,CH00001,2,14.84
7950,2024-11-30,C0066,P00003,CH00003,3,6.67
7951,2021-06-30,C0016,P00022,CH00001,1,27.28
7952,2024-12-31,C0017,P00028,CH00003,6,28.51
7953,2024-05-31,C0081,P00029,CH00002,10,6.44
7954,2023-12-31,C0040,P00014,CH00001,9,17.49
7955,2022-01-31,C0067,P00009,CH00002,10,26.12
7956,2023-07-31,C0093,P00019,CH00003,9,28.56
7957,2023-06-30,C0035,P00050,CH00002,5,4.05
7958,2022-07-31,C0001,P00030,CH00002,2,28.11
7959,2024-09-30,C0067,P00012,CH00001,1,18.78
7960,2022-12-31,C0020,P00050,CH00003,8,25.1
7961,2024-04-30,C0098,P00003,CH00001,8,21.19
7962,2022-12-31,C0048,P00029,CH00002,8,2.72
7963,2022-11-30,C0085,P00046,CH00003,2,17.51
7964,2023-12-31,C0056,P00018,CH00002,9,4.22
7965,2022-07-31,C0025,P00033,CH00002,2,29.95
7966,2022-02-28,C0040,P00014,CH00001,1,26.36
7967,2024-12-31,C0053,P00023,CH00002,10,3.83
7968,2023-06-30,C0064,P00038,CH00002,8,10.67
7969,2022-03-31,C0054,P00002,CH00001,1,7.86
7970,2023-09-30,C0025,P00034,CH00001,5,19.74
7971,2024-04-30,C0015,P00003,CH00002,5,11.52
7972,2021-05-31,C0053,P00016,CH00002,8,14.84
7973,2022-09-30,C0022,P00050,CH00003,3,17.55
7974,2022-06-30,C0094,P00026,CH00001,2,21.17
7975,2021-08-31,C0064,P00040,CH00002,1,19.27
7976,2021-04-30,C0001,P00033,CH00003,4,10.3
7977,2022-01-31,C0059,P00045,CH00001,9,20.28
7978,2024-09-30,C0024,P00040,CH00001,2,24.34
7979,2022-02-28,C0082,P00043,CH00003,3,5.58
7980,2023-05-31,C0075,P00033,CH00003,8,27.89
7981,2024-05-31,C0042,P00013,CH00002,9,28.91
7982,2021-09-30,C0023,P00041,CH00003,2,1.62
7983,2021-10-31,C0055,P00037,CH00001,9,9.42
7984,2022-06-30,C0021,P00050,CH00003,4,29.98
7985,2021-12-31,C0052,P00035,CH00001,1,18.8
7986,2024-07-31,C0043,P00059,CH00002,6,2.42
7987,2024-03-31,C0081,P00043,CH00001,1,6.02
7988,2023-03-31,C0061,P00048,CH00002,2,15.29
7989,2024-09-30,C0066,P00036,CH00001,3,12.54
7990,2024-06-30,C0033,P00006,CH00001,6,20.66
7991,2021-03-31,C0007,P00038,CH00001,10,22.02
7992,2024-04-30,C0044,P00045,CH00001,7,17.24
7993,2023-09-30,C0060,P00005,CH00001,9,3.79
7994,2023-10-31,C0090,P00014,CH00003,6,29.99
7995,2022-11-30,C0042,P00051,CH00002,6,13.29
7996,2022-06-30,C0094,P00048,CH00002,7,0.6
7997,2022-03-31,C0052,P00059,CH00003,7,6.87
7998,2023-10-31,C0071,P00040,CH00002,10,22.95
7999,2023-11-30,C0049,P00037,CH00002,9,8.54
8000,2023-01-31,C0024,P00008,CH00001,4,24.69
8001,2023-11-30,C0031,P00040,CH00001,7,16.98
8002,2022-08-31,C0098,P00006,CH00003,2,28.05
8003,2022-10-31,C0035,P00040,CH00002,9,23.1
8004,2022-12-31,C0080,P00030,CH00001,6,14.72
8005,2023-03-31,C0010,P00045,CH00003,3,2.73
8006,2021-03-31,C0073,P00052,CH00002,3,14.65
8007,2024-03-31,C0041,P00052,CH00003,8,22.76
8008,2022-01-31,C0035,P00053,CH00001,6,13.69
8009,2022-08-31,C0076,P00038,CH00003,3,6.4
8010,2022-05-31,C0069,P00036,CH00001,10,8.53
8011,2021-08-31,C0019,P00010,CH00003,8,4.37
8012,2021-12-31,C0078,P00025,CH00002,2,25.34
8013,2024-02-29,C0088,P00005,CH00003,2,23.88
8014,2021-06-30,C0018,P00028,CH00001,10,1.2
8015,2024-11-30,C0002,P00031,CH00001,7,23.41
8016,2022-01-31,C0084,P00052,CH00002,1,8.83
8017,2021-10-31,C0073,P00041,CH00002,5,16.3
8018,2022-07-31,C0017,P00041,CH00003,2,20.91
8019,2022-04-30,C0095,P00028,CH00002,5,20.96
8020,2021-01-31,C0100,P00035,CH00003,5,7.68
8021,2024-08-31,C0038,P00016,CH00001,8,5.73
8022,2023-07-31,C0010,P00045,CH00001,7,13.52
8023,2024-07-31,C0057,P00038,CH00003,4,23.41
8024,2021-04-30,C0022,P00045,CH00001,4,22.45
8025,2023-05-31,C0035,P00017,CH00003,7,20.03
8026,2024-12-31,C0002,P00019,CH00002,6,9.15
8027,2022-12-31,C0017,P00041,CH00002,9,11.7
8028,2024-08-31,C0060,P00053,CH00002,4,14.57
8029,2022-09-30,C0004,P00018,CH00003,4,20.1
8030,2022-08-31,C0068,P00045,CH00002,9,15.77
8031,2021-01-31,C0024,P00044,CH00001,8,8.83
8032,2021-06-30,C0093,P00003,CH00002,4,8.16
8033,2022-01-31,C0040,P00018,CH00002,1,11.98
8034,2024-10-31,C0027,P00038,CH00001,6,22.55
8035,2021-02-28,C0065,P00055,CH00001,1,15.8
8036,2023-01-31,C0001,P00003,CH00002,4,9.35
8037,2021-01-31,C0098,P00052,CH00001,8,16.6
8038,2021-12-31,C0019,P00052,CH00001,2,2.64
8039,2024-05-31,C0042,P00026,CH00003,5,10.25
8040,2023-01-31,C0036,P00016,CH00001,8,1.82
8041,2022-09-30,C0023,P00047,CH00003,3,4.1
8042,2021-10-31,C0096,P00010,CH00001,8,21.37
8043,2024-03-31,C0053,P00018,CH00002,1,23.32
8044,2021-05-31,C0016,P00036,CH00001,2,15.29
8045,2023-12-31,C0068,P00046,CH00001,2,12.02
8046,2022-02-28,C0083,P00012,CH00002,9,24.97
8047,2021-08-31,C0077,P00037,CH00002,2,20.42
8048,2024-09-30,C0032,P00018,CH00001,2,26.85
8049,2024-11-30,C0045,P00034,CH00002,7,23.44
8050,2021-07-31,C0006,P00018,CH00003,4,0.47
8051,2023-10-31,C0041,P00035,CH00002,3,4.85
8052,2024-03-31,C0062,P00050,CH00001,5,18.61
8053,2023-11-30,C0077,P00053,CH00003,2,9.07
8054,2023-08-31,C0050,P00049,CH00003,6,4.4
8055,2022-05-31,C0080,P00043,CH00001,4,15.22
8056,2022-06-30,C0099,P00049,CH00003,9,20.46
8057,2024-10-31,C0015,P00053,CH00001,8,16.75
8058,2021-05-31,C0078,P00017,CH00001,8,13.31
8059,2021-05-31,C0021,P00026,CH00002,5,14.62
8060,2023-11-30,C0083,P00043,CH00003,9,4.33
8061,2022-01-31,C0011,P00031,CH00002,9,7.28
8062,2024-03-31,C0071,P00039,CH00003,9,24.6
8063,2021-04-30,C0062,P00008,CH00002,4,2.3
8064,2023-09-30,C0030,P00019,CH00003,10,7.3
8065,2021-08-31,C0047,P00024,CH00001,5,19.47
8066,2024-02-29,C0062,P00054,CH00002,9,7.83
8067,2023-04-30,C0033,P00045,CH00003,4,3.03
8068,2022-09-30,C0046,P00029,CH00001,8,19.29
8069,2023-12-31,C0069,P00014,CH00002,3,13.4
8070,2024-08-31,C0032,P00033,CH00003,8,11.91
8071,2022-02-28,C0043,P00024,CH00003,4,3.94
8072,2024-01-31,C0008,P00002,CH00001,9,19.91
8073,2024-09-30,C0093,P00056,CH00003,6,12.55
8074,2021-09-30,C0039,P00040,CH00001,3,26.66
8075,2022-06-30,C0022,P00060,CH00002,4,15.9
8076,2024-09-30,C0017,P00049,CH00003,8,29.41
8077,2023-05-31,C0077,P00052,CH00001,1,27.18
8078,2024-07-31,C0064,P00060,CH00002,10,4.44
8079,2023-03-31,C0075,P00025,CH00001,1,4.92
8080,2023-06-30,C0058,P00051,CH00001,1,9.89
8081,2023-09-30,C0070,P00022,CH00002,10,23.59
8082,2023-01-31,C0010,P00003,CH00003,9,29.77
8083,2024-10-31,C0080,P00057,CH00001,3,8.82
8084,2023-01-31,C0010,P00018,CH00002,7,23.42
8085,2022-12-31,C0013,P00058,CH00001,5,25.21
8086,2022-05-31,C0096,P00010,CH00001,10,7.2
8087,2022-10-31,C0040,P00033,CH00003,5,10.59
8088,2024-09-30,C0034,P00045,CH00001,2,9.99
8089,2022-04-30,C0006,P00033,CH00001,6,8.56
8090,2023-02-28,C0087,P00006,CH00002,8,24.07
8091,2022-09-30,C0037,P00013,CH00001,10,8.04
8092,2023-07-31,C0027,P00022,CH00002,9,14.11
8093,2024-03-31,C0015,P00004,CH00001,1,14.33
8094,2023-02-28,C0088,P00025,CH00001,7,14.8
8095,2023-04-30,C0012,P00018,CH00001,3,23.08
8096,2022-07-31,C0031,P00015,CH00001,6,19.38
8097,2022-04-30,C0061,P00029,CH00001,9,21.01
8098,2022-08-31,C0099,P00058,CH00003,5,8.07
8099,2024-02-29,C0058,P00023,CH00002,1,29.16
8100,2024-07-31,C0005,P00044,CH00001,2,18.17
8101,2024-02-29,C0013,P00020,CH00002,3,13.16
8102,2023-09-30,C0039,P00005,CH00002,9,28.54
8103,2023-02-28,C0021,P00054,CH00002,6,10.12
8104,2024-11-30,C0056,P00027,CH00003,6,29.43
8105,2022-03-31,C0077,P00035,CH00001,7,15.36
8106,2024-02-29,C0023,P00056,CH00003,8,26.49
8107,2022-10-31,C0061,P00008,CH00003,1,0.44
8108,2022-10-31,C0100,P00011,CH00003,6,27.8
8109,2021-10-31,C0029,P00053,CH00001,1,9.42
8110,2021-04-30,C0080,P00023,CH00003,1,25.77
8111,2023-02-28,C0096,P00013,CH00002,4,1.71
8112,2021-08-31,C0013,P00049,CH00002,8,21.75
8113,2022-01-31,C0051,P00044,CH00003,2,6.64
8114,2024-12-31,C0069,P00039,CH00002,6,24.42
8115,2021-07-31,C0063,P00039,CH00003,8,5.16
8116,2023-01-31,C0099,P00059,CH00002,7,18.13
8117,2023-12-31,C0004,P00004,CH00001,6,7.45
8118,2022-07-31,C0080,P00027,CH00002,1,20.75
8119,2021-12-31,C0092,P00046,CH00002,5,22.86
8120,2024-06-30,C0042,P00030,CH00001,3,24.05
8121,2024-12-31,C0049,P00053,CH00001,1,16.99
8122,2022-11-30,C0042,P00046,CH00002,1,21.51
8123,2021-06-30,C0097,P00054,CH00001,9,21.84
8124,2022-03-31,C0039,P00014,CH00002,7,29.16
8125,2021-09-30,C0029,P00041,CH00003,1,11.69
8126,2024-01-31,C0052,P00011,CH00001,8,2.65
8127,2021-07-31,C0012,P00058,CH00002,8,26.66
8128,2022-01-31,C0044,P00020,CH00003,4,22.18
8129,2024-07-31,C0022,P00048,CH00001,7,6.54
8130,2022-12-31,C0099,P00021,CH00003,7,17.84
8131,2024-07-31,C0006,P00045,CH00003,3,11.07
8132,2024-06-30,C0068,P00027,CH00002,2,29.83
8133,2021-12-31,C0086,P00059,CH00001,3,5.23
8134,2024-04-30,C0063,P00038,CH00002,9,8.03
8135,2023-03-31,C0061,P00042,CH00001,4,13.18
8136,2024-08-31,C0057,P00020,CH00003,8,25.79
8137,2024-09-30,C0041,P00049,CH00002,4,17.02
8138,2022-06-30,C0034,P00016,CH00003,4,15.63
8139,2022-08-31,C0022,P00053,CH00002,5,10.95
8140,2021-06-30,C0003,P00005,CH00003,9,7.54
8141,2022-09-30,C0095,P00034,CH00001,4,29.98
8142,2022-04-30,C0046,P00049,CH00002,8,2.63
8143,2024-02-29,C0073,P00044,CH00003,8,6.37
8144,2024-09-30,C0067,P00053,CH00001,9,20.41
8145,2022-02-28,C0052,P00032,CH00003,9,6.13
8146,2023-04-30,C0036,P00054,CH00003,1,21.66
8147,2023-12-31,C0035,P00011,CH00001,3,29.33
8148,2022-01-31,C0021,P00045,CH00003,3,10.42
8149,2024-10-31,C0031,P00021,CH00003,4,18.78
8150,2024-02-29,C0065,P00046,CH00003,5,27.05
8151,2023-06-30,C0011,P00015,CH00003,4,11.45
8152,2024-05-31,C0063,P00027,CH00003,6,23.1
8153,2022-01-31,C0050,P00026,CH00002,7,13.4
8154,2021-05-31,C0074,P00043,CH00001,4,12.31
8155,2023-05-31,C0041,P00013,CH00001,5,26.38
8156,2022-10-31,C0011,P00042,CH00003,3,3.65
8157,2021-05-31,C0007,P00031,CH00002,8,2.54
8158,2022-10-31,C0092,P00045,CH00001,8,16.02
8159,2024-11-30,C0004,P00035,CH00001,1,4.54
8160,2022-08-31,C0070,P00030,CH00003,7,22.02
8161,2023-09-30,C0062,P00057,CH00002,4,22.63
8162,2022-01-31,C0085,P00019,CH00003,4,20.8
8163,2022-07-31,C0099,P00018,CH00001,9,23.18
8164,2023-09-30,C0059,P00030,CH00001,7,8.69
8165,2022-09-30,C0086,P00020,CH00002,3,26.21
8166,2021-02-28,C0044,P00042,CH00002,3,2.57
8167,2022-09-30,C0036,P00017,CH00001,10,29.74
8168,2022-04-30,C0058,P00047,CH00001,9,18.6
8169,2023-07-31,C0036,P00011,CH00001,3,2.02
8170,2023-10-31,C0078,P00052,CH00001,9,6.75
8171,2024-06-30,C0073,P00020,CH00002,6,4.38
8172,2023-01-31,C0097,P00043,CH00002,4,26.03
8173,2023-11-30,C0014,P00012,CH00002,8,5.53
8174,2022-07-31,C0074,P00006,CH00001,1,0.97
8175,2023-02-28,C0091,P00017,CH00001,8,16.83
8176,2022-12-31,C0085,P00029,CH00003,2,20.73
8177,2021-01-31,C0094,P00055,CH00003,9,23.81
8178,2021-08-31,C0078,P00018,CH00001,1,0.36
8179,2024-08-31,C0001,P00056,CH00002,9,12.45
8180,2024-10-31,C0028,P00048,CH00002,3,23.47
8181,2024-05-31,C0038,P00015,CH00002,5,26.07
8182,2021-11-30,C0023,P00055,CH00003,4,7.09
8183,2021-02-28,C0088,P00003,CH00003,8,0.57
8184,2022-04-30,C0077,P00033,CH00002,10,16.65
8185,2024-01-31,C0044,P00016,CH00003,6,13.74
8186,2023-10-31,C0018,P00013,CH00003,9,19.65
8187,2023-12-31,C0081,P00022,CH00002,4,11.67
8188,2022-08-31,C0100,P00028,CH00001,6,6.93
8189,2024-10-31,C0011,P00047,CH00002,5,10.22
8190,2022-12-31,C0082,P00042,CH00003,9,14.02
8191,2024-02-29,C0090,P00017,CH00003,5,13.84
8192,2021-05-31,C0092,P00033,CH00003,3,28.98
8193,2022-05-31,C0012,P00003,CH00002,10,25.0
8194,2024-10-31,C0021,P00012,CH00002,3,26.03
8195,2022-01-31,C0054,P00029,CH00002,7,14.56
8196,2021-01-31,C0076,P00059,CH00002,9,16.39
8197,2024-05-31,C0037,P00038,CH00001,1,0.62
8198,2024-07-31,C0066,P00030,CH00001,6,7.73
8199,2021-12-31,C0003,P00034,CH00001,5,28.89
8200,2021-10-31,C0081,P00014,CH00003,4,5.3
8201,2021-10-31,C0088,P00018,CH00002,7,14.7
8202,2022-02-28,C0065,P00024,CH00002,2,13.53
8203,2024-02-29,C0060,P00018,CH00003,5,25.4
8204,2022-08-31,C0020,P00031,CH00003,2,2.95
8205,2023-06-30,C0032,P00008,CH00001,10,12.55
8206,2023-03-31,C0046,P00040,CH00002,8,10.36
8207,2023-01-31,C0002,P00001,CH00002,2,19.36
8208,2024-01-31,C0002,P00048,CH00001,10,5.74
8209,2022-05-31,C0007,P00044,CH00002,7,21.46
8210,2023-09-30,C0006,P00001,CH00001,8,0.39
8211,2022-09-30,C0014,P00053,CH00002,5,7.54
8212,2021-02-28,C0026,P00017,CH00002,10,13.64
8213,2021-02-28,C0026,P00003,CH00001,3,10.5
8214,2022-09-30,C0039,P00053,CH00002,1,24.81
8215,2022-09-30,C0024,P00014,CH00003,7,24.63
8216,2021-11-30,C0075,P00044,CH00001,10,6.73
8217,2024-05-31,C0087,P00057,CH00003,4,2.53
8218,2021-04-30,C0080,P00004,CH00003,8,21.85
8219,2022-02-28,C0091,P00048,CH00001,2,24.09
8220,2022-03-31,C0045,P00042,CH00001,6,24.73
8221,2021-10-31,C0042,P00006,CH00001,7,29.06
8222,2024-07-31,C0058,P00018,CH00001,4,12.67
8223,2024-10-31,C0006,P00013,CH00003,6,24.68
8224,2024-05-31,C0018,P00060,CH00002,1,8.62
8225,2021-06-30,C0054,P00013,CH00003,9,9.26
8226,2022-03-31,C0028,P00003,CH00002,7,24.29
8227,2022-10-31,C0017,P00038,CH00003,3,19.81
8228,2021-10-31,C0051,P00008,CH00001,7,1.76
8229,2024-03-31,C0084,P00053,CH00001,7,23.97
8230,2024-12-31,C0044,P00043,CH00003,5,14.85
8231,2023-08-31,C0016,P00041,CH00001,1,0.96
8232,2024-12-31,C0078,P00004,CH00002,1,1.25
8233,2024-02-29,C0042,P00024,CH00002,5,3.49
8234,2024-02-29,C0052,P00057,CH00003,10,19.43
8235,2021-12-31,C0043,P00048,CH00002,7,13.05
8236,2023-01-31,C0088,P00022,CH00003,4,16.94
8237,2024-12-31,C0079,P00043,CH00003,3,22.6
8238,2024-04-30,C0046,P00034,CH00001,6,8.26
8239,2021-12-31,C0070,P00055,CH00001,8,17.12
8240,2022-05-31,C0090,P00039,CH00001,6,4.16
8241,2021-02-28,C0043,P00052,CH00003,10,25.09
8242,2023-11-30,C0014,P00031,CH00001,6,26.42
8243,2023-12-31,C0077,P00030,CH00003,3,17.21
8244,2021-08-31,C0074,P00037,CH00001,7,18.92
8245,2021-07-31,C0025,P00041,CH00003,3,0.49
8246,2021-06-30,C0006,P00035,CH00002,10,14.82
8247,2022-09-30,C0039,P00013,CH00001,4,28.01
8248,2021-07-31,C0018,P00011,CH00002,6,17.6
8249,2024-02-29,C0038,P00052,CH00002,6,0.72
8250,2022-04-30,C0028,P00002,CH00003,9,19.84
8251,2024-11-30,C0087,P00018,CH00002,8,23.74
8252,2023-05-31,C0072,P00001,CH00003,3,14.13
8253,2022-05-31,C0086,P00013,CH00003,3,25.37
8254,2021-03-31,C0013,P00038,CH00002,4,6.18
8255,2022-08-31,C0080,P00027,CH00003,5,26.22
8256,2024-01-31,C0045,P00004,CH00001,1,12.34
8257,2021-03-31,C0031,P00044,CH00002,6,4.85
8258,2021-09-30,C0067,P00007,CH00002,4,8.74
8259,2023-03-31,C0007,P00036,CH00001,6,24.29
8260,2023-05-31,C0043,P00056,CH00003,8,17.84
8261,2023-03-31,C0004,P00014,CH00002,4,27.62
8262,2021-06-30,C0069,P00043,CH00001,5,6.62
8263,2024-04-30,C0021,P00005,CH00001,4,6.86
8264,2023-11-30,C0077,P00029,CH00001,10,15.01
8265,2023-01-31,C0004,P00002,CH00002,5,12.28
8266,2023-05-31,C0086,P00007,CH00003,1,16.44
8267,2024-07-31,C0077,P00044,CH00003,2,25.38
8268,2024-10-31,C0053,P00023,CH00003,6,19.91
8269,2024-05-31,C0072,P00018,CH00003,2,17.96
8270,2022-06-30,C0008,P00016,CH00001,8,3.58
8271,2022-08-31,C0040,P00028,CH00002,2,4.52
8272,2021-04-30,C0013,P00053,CH00003,2,7.01
8273,2021-10-31,C0081,P00025,CH00001,10,29.51
8274,2024-03-31,C0093,P00046,CH00002,2,3.25
8275,2024-09-30,C0059,P00042,CH00002,3,10.96
8276,2024-03-31,C0056,P00018,CH00001,5,7.65
8277,2023-03-31,C0097,P00049,CH00003,1,4.02
8278,2023-09-30,C0008,P00019,CH00003,9,24.2
8279,2021-03-31,C0040,P00051,CH00001,8,27.81
8280,2023-06-30,C0035,P00057,CH00003,8,19.41
8281,2022-04-30,C0002,P00037,CH00002,9,22.66
8282,2023-06-30,C0091,P00038,CH00002,4,11.14
8283,2021-10-31,C0046,P00043,CH00001,8,16.77
8284,2022-08-31,C0048,P00045,CH00001,9,23.57
8285,2023-01-31,C0087,P00049,CH00002,7,27.9
8286,2022-01-31,C0012,P00057,CH00002,6,5.94
8287,2022-07-31,C0076,P00059,CH00002,3,28.98
8288,2023-11-30,C0069,P00029,CH00001,3,20.87
8289,2024-07-31,C0049,P00004,CH00003,8,16.59
8290,2022-10-31,C0068,P00053,CH00002,4,1.1
8291,2024-09-30,C0044,P00043,CH00002,8,29.43
8292,2021-03-31,C0027,P00042,CH00003,6,15.64
8293,2023-08-31,C0080,P00016,CH00001,1,23.25
8294,2021-05-31,C0088,P00055,CH00002,10,0.15
8295,2021-05-31,C0085,P00045,CH00003,1,1.39
8296,2024-03-31,C0025,P00039,CH00003,2,5.97
8297,2023-04-30,C0077,P00032,CH00002,3,15.46
8298,2022-09-30,C0026,P00037,CH00001,9,6.8
8299,2021-05-31,C0093,P00034,CH00001,7,9.67
8300,2021-10-31,C0057,P00057,CH00001,6,26.17
8301,2022-01-31,C0070,P00036,CH00002,1,7.43
8302,2024-08-31,C0033,P00028,CH00002,8,14.59
8303,2022-05-31,C0038,P00042,CH00003,4,23.1
8304,2021-05-31,C0068,P00018,CH00001,10,0.81
8305,2021-06-30,C0056,P00004,CH00003,4,9.43
8306,2021-10-31,C0047,P00024,CH00002,7,11.96
8307,2022-06-30,C0034,P00050,CH00002,10,13.0
8308,2024-06-30,C0069,P00035,CH00001,2,7.07
8309,2024-06-30,C0089,P00025,CH00002,4,18.87
8310,2022-12-31,C0009,P00039,CH00002,3,5.03
8311,2022-03-31,C0092,P00015,CH00001,6,9.76
8312,2023-12-31,C0089,P00001,CH00001,6,0.73
8313,2021-01-31,C0038,P00049,CH00003,3,9.74
8314,2024-04-30,C0039,P00001,CH00002,9,12.06
8315,2024-06-30,C0029,P00011,CH00003,8,29.44
8316,2021-04-30,C0058,P00029,CH00001,9,10.15
8317,2023-09-30,C0072,P00049,CH00001,4,10.77
8318,2022-06-30,C0054,P00034,CH00001,8,22.98
8319,2022-10-31,C0007,P00043,CH00001,1,12.4
8320,2022-10-31,C0051,P00033,CH00002,1,1.35
8321,2022-03-31,C0049,P00021,CH00001,1,29.55
8322,2023-07-31,C0001,P00057,CH00001,1,11.34
8323,2023-04-30,C0100,P00049,CH00001,4,3.99
8324,2022-02-28,C0069,P00007,CH00002,7,19.47
8325,2024-02-29,C0062,P00028,CH00001,7,24.17
8326,2021-12-31,C0100,P00027,CH00002,7,24.83
8327,2022-05-31,C0074,P00058,CH00002,1,8.29
8328,2021-12-31,C0079,P00034,CH00002,8,3.68
8329,2023-05-31,C0045,P00048,CH00003,1,10.83
8330,2024-01-31,C0034,P00048,CH00001,1,11.64
8331,2024-12-31,C0002,P00056,CH00002,1,21.29
8332,2021-10-31,C0003,P00010,CH00003,10,28.96
8333,2024-12-31,C0056,P00004,CH00003,5,12.68
8334,2022-07-31,C0081,P00046,CH00001,6,18.05
8335,2022-12-31,C0073,P00004,CH00002,2,6.03
8336,2022-01-31,C0023,P00058,CH00002,6,20.59
8337,2023-07-31,C0028,P00006,CH00002,8,9.57
8338,2022-03-31,C0030,P00017,CH00002,5,16.46
8339,2024-07-31,C0006,P00006,CH00003,5,10.81
8340,2023-06-30,C0074,P00012,CH00001,7,4.68
8341,2022-12-31,C0042,P00032,CH00003,9,27.45
8342,2023-09-30,C0036,P00060,CH00001,4,10.06
8343,2023-03-31,C0006,P00057,CH00001,4,13.87
8344,2023-11-30,C0036,P00032,CH00002,7,7.67
8345,2023-03-31,C0008,P00005,CH00002,8,3.79
8346,2023-08-31,C0042,P00034,CH00003,1,14.39
8347,2024-10-31,C0093,P00034,CH00001,3,20.07
8348,2022-07-31,C0014,P00054,CH00002,4,1.73
8349,2022-12-31,C0012,P00056,CH00002,10,0.96
8350,2024-05-31,C0099,P00029,CH00003,6,27.46
8351,2021-05-31,C0058,P00060,CH00001,5,2.51
8352,2021-10-31,C0075,P00026,CH00003,3,20.33
8353,2021-01-31,C0059,P00016,CH00003,4,16.27
8354,2023-11-30,C0039,P00005,CH00003,5,23.6
8355,2021-10-31,C0076,P00028,CH00001,6,2.96
8356,2023-07-31,C0070,P00030,CH00002,2,6.75
8357,2022-04-30,C0051,P00056,CH00001,10,23.9
8358,2022-03-31,C0087,P00034,CH00001,10,10.24
8359,2021-06-30,C0031,P00032,CH00002,3,20.39
8360,2024-09-30,C0091,P00023,CH00003,6,28.75
8361,2022-04-30,C0050,P00049,CH00001,6,21.55
8362,2024-07-31,C0048,P00027,CH00003,10,17.56
8363,2021-09-30,C0100,P00055,CH00001,5,7.47
8364,2024-11-30,C0070,P00018,CH00001,10,26.92
8365,2021-04-30,C0062,P00015,CH00003,8,17.07
8366,2022-02-28,C0035,P00041,CH00002,4,19.27
8367,2021-02-28,C0087,P00006,CH00003,3,0.2
8368,2021-04-30,C0010,P00040,CH00003,10,21.34
8369,2022-05-31,C0084,P00038,CH00002,4,5.89
8370,2021-10-31,C0021,P00042,CH00001,4,28.72
8371,2022-07-31,C0066,P00049,CH00002,2,25.99
8372,2023-04-30,C0031,P00014,CH00003,8,0.58
8373,2021-10-31,C0079,P00055,CH00001,10,24.9
8374,2022-02-28,C0069,P00053,CH00002,4,4.61
8375,2024-06-30,C0056,P00049,CH00003,9,8.65
8376,2024-01-31,C0033,P00057,CH00002,8,4.52
8377,2024-03-31,C0052,P00016,CH00001,3,22.76
8378,2023-07-31,C0033,P00022,CH00001,4,7.28
8379,2022-04-30,C0054,P00049,CH00003,5,18.24
8380,2022-07-31,C0024,P00052,CH00003,1,18.77
8381,2024-07-31,C0093,P00047,CH00001,3,13.52
8382,2021-12-31,C0049,P00047,CH00002,7,12.91
8383,2021-05-31,C0033,P00048,CH00001,3,13.84
8384,2024-12-31,C0057,P00017,CH00002,7,6.6
8385,2021-05-31,C0027,P00003,CH00001,6,8.4
8386,2022-12-31,C0069,P00019,CH00002,5,18.44
8387,2023-11-30,C0023,P00050,CH00001,4,10.57
8388,2022-06-30,C0026,P00011,CH00001,5,11.45
8389,2024-11-30,C0046,P00054,CH00003,2,12.71
8390,2021-05-31,C0026,P00054,CH00002,2,4.2
8391,2024-01-31,C0006,P00004,CH00003,9,29.39
8392,2024-01-31,C0041,P00011,CH00001,8,0.54
8393,2022-10-31,C0039,P00041,CH00001,6,0.75
8394,2023-02-28,C0058,P00042,CH00003,3,21.05
8395,2023-05-31,C0002,P00015,CH00002,8,27.47
8396,2024-01-31,C0098,P00030,CH00002,4,26.35
8397,2023-06-30,C0091,P00058,CH00002,4,16.29
8398,2022-03-31,C0001,P00008,CH00002,5,22.79
8399,2024-07-31,C0025,P00001,CH00002,6,22.57
8400,2023-08-31,C0065,P00022,CH00003,10,13.75
8401,2021-02-28,C0091,P00042,CH00003,5,29.23
8402,2021-01-31,C0030,P00049,CH00002,4,20.03
8403,2023-01-31,C0098,P00016,CH00002,2,12.8
8404,2021-12-31,C0010,P00036,CH00002,5,7.28
8405,2021-03-31,C0058,P00059,CH00002,5,17.26
8406,2023-09-30,C0053,P00006,CH00001,4,16.34
8407,2024-10-31,C0033,P00053,CH00001,10,11.78
8408,2023-05-31,C0038,P00002,CH00003,3,15.43
8409,2023-09-30,C0015,P00021,CH00003,6,27.01
8410,2023-05-31,C0067,P00017,CH00001,6,15.41
8411,2024-08-31,C0080,P00013,CH00003,5,9.22
8412,2021-12-31,C0060,P00003,CH00002,4,23.62
8413,2021-06-30,C0013,P00048,CH00002,5,16.66
8414,2023-10-31,C0006,P00059,CH00001,4,7.47
8415,2024-03-31,C0066,P00054,CH00003,4,4.56
8416,2023-09-30,C0087,P00032,CH00001,6,23.65
8417,2023-06-30,C0076,P00048,CH00001,5,9.07
8418,2022-08-31,C0092,P00036,CH00003,8,2.1
8419,2022-10-31,C0098,P00036,CH00001,6,22.94
8420,2023-08-31,C0038,P00036,CH00001,6,18.53
8421,2022-01-31,C0014,P00037,CH00002,7,11.22
8422,2022-11-30,C0043,P00043,CH00001,6,19.32
8423,2024-11-30,C0080,P00059,CH00001,4,29.97
8424,2022-10-31,C0058,P00030,CH00002,9,13.24
8425,2021-01-31,C0061,P00031,CH00002,7,18.68
